Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality
10647,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.062778,-76.375556,Low
10675,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.0051,-76.332814,High
10676,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.003281,-76.332972,High
10709,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.323147,-76.19610300000002,High
11132,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.425121999999995,-76.41633900000002,Low
10792,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.013166999999996,-76.05255600000002,High
10804,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.068483,-76.270647,High
10811,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.094981,-76.296386,High
10813,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.077785999999996,-76.25850600000003,High
10449,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.721153,-76.48565,High
10451,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.740183,-76.48848100000002,High
10469,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.09875,-76.47744399999998,Low
10470,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.030694,-76.449667,Low
10471,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.030460999999995,-76.373003,High
10472,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.066806,-76.383,Poor
10474,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.051517,-76.353003,Low
10475,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.115460999999996,-76.51001099999998,High
10476,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.140628,-76.512511,Med
10477,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.136128,-76.551783,High
10480,CASCHALOT,"Wreck - Submerged, dangerous to surface navigation",37.915128,-76.26,Poor
10481,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.938794,-76.308,High
10482,CHARLOTTE,"Wreck - Submerged, dangerous to surface navigation",38.041628,-76.389842,Poor
10483,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.915128,-76.211331,Low
10484,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.038333,-76.355,Low
11285,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.981221999999995,-75.993806,High
822,UNKNOWN,,36.93208900000001,-76.157714,Med
832,UNKNOWN,Not Charted,36.945978000000004,-76.043542,Low
834,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.948478,-76.137989,Low
835,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.949656,-76.022278,High
855,WILLIAM D. SANNER,,36.960144,-76.007986,Low
893,BIG D,"Wreck - Submerged, dangerous to surface navigation",36.996491999999996,-76.101075,High
910,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.017367,-76.044097,Low
1278,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.137608,-76.44968100000001,Low
916,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.033478,-76.116322,Low
917,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.033478,-76.09965600000002,Low
920,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.03847800000001,-76.08465600000002,Low
945,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.088475,-75.977986,Med
946,UNKNOWN,Wreck - Visible,37.105975,-75.97993100000002,Med
947,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.113475,-75.97298599999998,Low
950,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.125975,-75.975208,Low
1285,UNKNOWN,,39.181775,-76.466514,Med
1289,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.20110800000001,-76.467681,High
1293,UNKNOWN,"Wreck - Submerged, nondangerous",39.209441999999996,-76.44668100000001,High
1294,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.211775,-76.446903,Med
999,CITY OF ANNAPOLIS,"Wreck - Submerged, dangerous to surface navigation",37.855281,-76.169844,High
1001,KENT,,37.916792,-76.21633100000003,Low
1013,COLUMBIA,Not Charted,38.000128000000004,-76.499675,Low
112,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.017697,-76.356219,High
1109,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.659633,-76.28315,Med
7227,DOROTHY,"Wreck - Submerged, dangerous to surface navigation",37.860116999999995,-76.161467,High
6878,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.339153,-76.463992,High
15189,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.881694,-77.0315,High
7228,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.745831,-76.45765300000002,High
7238,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.626383000000004,-76.42049200000002,High
7239,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.627814,-76.43569699999998,High
7240,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.962467,-76.195031,High
7241,COLUMBUS,"Wreck - Submerged, dangerous to surface navigation",37.963767,-76.198503,High
7242,MARY L. MCALLISTER,"Wreck - Submerged, nondangerous",37.779775,-76.184436,High
7291,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.064808,-76.056861,High
2361,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.863378000000004,-76.157608,High
2366,EKIE,"Wreck - Submerged, dangerous to surface navigation",38.595647,-76.411814,High
1519,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.331769,-76.449119,High
1884,UNKNOWN,Not Charted,37.882313,-76.139471,High
13597,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.225442,-76.538172,High
13714,WRECK,"Wreck - Submerged, dangerous to surface navigation",38.067069000000004,-76.446386,High
13716,WREC K,"Wreck - Submerged, dangerous to surface navigation",38.12285,-76.557939,High
13836,WRECK,"Wreck - Submerged, dangerous to surface navigation",38.400056,-76.370667,High
12742,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.441581,-76.42948100000002,Med
13897,MARGARET,"Wreck - Submerged, dangerous to surface navigation",38.649111,-76.395778,Low
9854,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.687616999999996,-76.52745300000002,Low
9855,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.755117,-76.388006,Low
9856,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.73345,-76.52467800000002,Low
9544,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.932464,-76.054742,High
9545,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.934083,-76.055444,High
10006,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.809364,-76.379133,High
10395,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.794233,-76.412678,High
10396,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.777892,-76.431203,High
9730,UNKNOWN,Wreck - Visible,39.129275,-76.299678,Low
9739,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.995944,-76.3919,Low
9740,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.979033,-76.410331,High
9741,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.256775,-76.324678,Low
9748,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.15,-76.367778,Low
9749,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.155664,-76.355233,Low
9750,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.15,-76.408889,Low
9384,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.066775,-76.416347,Low
9387,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.077331,-76.457736,Low
9391,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.053494,-76.432806,High
9392,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.071008,-76.420153,High
9396,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.098611,-76.420556,Low
9398,UNKNOWN,Wreck - Visible,39.086825,-76.483339,High
9399,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.026861,-76.396125,Low
9400,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.016667,-76.38833299999997,Low
9401,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.067625,-76.438856,High
9403,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.010389,-76.3719,Low
9424,HERBERT D. MAXWELL,"Wreck - Submerged, dangerous to surface navigation",38.932697,-76.393789,High
9432,CHASE,Wreck - Visible,39.140297,-76.262783,High
9840,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.786228,-76.508567,Low
10160,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.823446999999994,-76.366339,Low
9849,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.751319,-76.522717,High
9851,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.73095,-76.52884399999998,Low
9852,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.763728,-76.533289,Low
9853,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.693728,-76.52050799999998,Low
9516,UNKNOWN,Wreck - Visible,39.130808,-76.244222,High
9517,UNKNOWN,Wreck - Visible,39.149460999999995,-76.246961,High
9519,UNKNOWN,Wreck - Visible,39.213442,-76.26634200000002,Low
3189,C.G. WILLIS BARGE,"Wreck - Submerged, dangerous to surface navigation",37.890474,-76.13243100000003,High
3193,UNKNOWN,Not Charted,37.78012800000001,-76.116328,Low
3425,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.089089,-76.250222,High
3427,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.160121999999994,-76.299667,Low
3433,SQUAREHEAD,"Wreck - Submerged, dangerous to surface navigation",38.271233,-76.373836,Low
2648,UNKNOWN,"Wreck - Submerged, nondangerous",38.33155,-76.487775,High
2748,UNKNOWN,Wreck - Visible,36.904036,-76.092156,Low
3336,UNKNOWN,Wreck - Visible,38.362621999999995,-76.386336,Low
2773,HUSTLER,"Wreck - Submerged, dangerous to surface navigation",38.213456,-76.196331,Poor
2778,NEW JERSEY,,38.617556,-76.409972,High
3424,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.085747,-76.242303,High
8064,UNKNOWN,Wreck - Visible,38.317675,-76.479219,High
8065,UNKNOWN,"Wreck - Submerged, nondangerous",38.317067,-76.479536,Med
8066,UNKNOWN,Wreck - Visible,38.330217,-76.47188299999998,Med
7431,UNKNOWN,"Wreck - Submerged, nondangerous",38.828533,-76.394722,High
7432,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.86570800000001,-76.43675,High
7437,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.873146999999996,-76.42110799999998,High
7438,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.898333,-76.40141899999998,High
7440,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.887044,-76.431986,High
15188,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.885861,-77.055222,High
4602,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.882114,-76.140111,High
3706,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.948478,-76.139933,Low
3993,UNKNOWN,Wreck - Visible,38.3234,-76.45159699999998,High
3995,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.333456,-76.45939399999997,High
3996,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.333456,-76.45939399999997,High
3998,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.321733,-76.424867,Low
3999,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.32985,-76.442839,High
4000,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.332514,-76.440783,High
4004,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.317206,-76.479119,Low
4006,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.317622,-76.478842,Low
4007,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.312597,-76.41650600000001,High
4009,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.304221999999996,-76.18181899999998,High
4359,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.337947,-76.45831700000002,High
4010,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.330961,-76.449567,High
4012,UNKNOWN,Wreck - Visible,38.262067,-76.17049399999998,Low
4013,DRAGONET,"Wreck - Submerged, nondangerous",38.341631,-76.304364,High
4015,UNKNOWN,Wreck - Visible,38.212625,-76.386336,Low
4365,UNKNOWN,Wreck - Visible,38.341822,-76.457186,High
4366,UNKNOWN,Wreck - Visible,38.342281,-76.456664,High
4368,UNKNOWN,Wreck - Visible,38.343761,-76.448578,High
4369,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.344483000000004,-76.427275,High
4370,UNKNOWN,Wreck - Visible,38.3459,-76.425783,Med
4690,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.575181,-76.37339200000002,High
4691,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.58345300000001,-76.47828299999998,Low
4693,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.666667,-76.520833,Low
4694,LEVIN J MARVEL,"Wreck - Submerged, dangerous to surface navigation",38.756467,-76.523958,High
4695,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.424046999999995,-76.390856,High
4696,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.768325,-76.49340600000002,High
4435,UNKNOWN,Wreck - Visible,38.299428000000006,-76.487147,Med
4455,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.013414000000004,-76.37172199999998,High
4457,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.894647,-76.417917,High
4458,UNKNOWN,"Wreck - Submerged, nondangerous",38.878169,-76.401064,Low
4462,BLAIR,"Wreck - Submerged, dangerous to surface navigation",38.794469,-76.448428,High
4463,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.750644,-76.44888900000002,High
4464,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.732496999999995,-76.407119,High
4465,DOTTIE,"Wreck - Submerged, dangerous to surface navigation",38.706814,-76.416022,High
4468,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.507458,-76.393264,High
4510,UNKNOWN,"Wreck - Submerged, nondangerous",37.882114,-76.140111,High
3673,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.920258000000004,-76.186256,High
3674,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.915125,-76.211331,Low
3675,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.947839,-76.196247,High
3678,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.305956,-76.35355799999998,Low
3681,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.51172800000001,-76.392397,High
3682,BRIGHT,"Wreck - Submerged, dangerous to surface navigation",38.559047,-76.428242,High
3683,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.607508,-76.4308,High
3684,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.628031,-76.433583,High
3691,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",36.966811,-76.112989,Med
14289,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.804296,-76.225498,Low
14290,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.888962,-76.262999,Low
14301,UNKNOWN,Wreck - Visible,37.798957,-76.063634,Low
14712,UNKNOWN,Wreck - Visible,38.2,-76.31666700000002,Poor
14713,UNKNOWN,Wreck - Visible,38.21425,-76.330842,Poor
14802,WRECK,Wreck - Visible,38.039556,-76.154833,High
14803,WRECK,"Wreck - Submerged, dangerous to surface navigation",38.039528000000004,-76.155389,High
14805,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.074019,-76.429761,High
15048,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.827753,-77.03715799999998,Low
15051,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.809131,-77.031711,Low
15044,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.863156,-77.011606,High
15045,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.866569,-77.009203,Low
15046,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.869931,-77.006522,Low
15035,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.898122,-77.0598,Low
15036,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.895371999999995,-77.0597,Low
54133,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.784639,-122.26461100000002,High
54107,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.747194,-122.38575,High
50349,UNKNOWN,Not Charted,37.786871999999995,-122.661369,Low
50350,UNKNOWN,Not Charted,37.908814,-122.73165300000001,Low
50352,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.013447,-122.872611,High
51002,MORGAN SHELL,"Wreck - Submerged, dangerous to surface navigation",37.531436,-122.19246399999999,High
51003,MANANA,"Wreck - Submerged, dangerous to surface navigation",37.536019,-122.18938100000001,High
51004,UNKNOWN,Wreck - Visible,37.552989000000004,-122.157742,High
51005,UNKNOWN,Wreck - Visible,37.733264,-122.369831,High
51006,UNKNOWN,Wreck - Visible,37.734375,-122.374858,High
51007,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.736317,-122.373025,High
51008,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.736594000000004,-122.371358,High
50390,USS BENEVOLENCE,"Wreck - Submerged, dangerous to surface navigation",37.781263,-122.55058600000001,Med
50398,WELLESLEY,Not Charted,37.799928,-122.251078,Low
50400,WESTERN PILOT,Not Charted,33.366696999999995,-117.75088600000001,Low
50402,WHITE ROSE,Not Charted,37.744375,-122.65664699999999,Low
51079,UNKNOWN,Wreck - Visible,37.429660999999996,-121.980792,High
51080,UNKNOWN,Wreck - Visible,37.461161,-122.020664,High
50716,BRANT,"Wreck - Submerged, nondangerous",34.446778,-120.020536,High
51690,UNKNOWN,Wreck - Visible,38.046547,-122.16185300000001,High
51691,UNKNOWN,Wreck - Visible,38.047381,-122.163125,High
51692,UNKNOWN,Wreck - Visible,38.055669,-122.169228,High
51693,UNKNOWN,Wreck - Visible,38.056092,-122.168681,High
51694,UNKNOWN,Wreck - Visible,38.056371999999996,-122.17012199999999,High
51695,UNKNOWN,Wreck - Visible,38.05643900000001,-122.17045800000001,High
51696,UNKNOWN,Wreck - Visible,38.059419,-122.174869,High
51697,STAMBOUL,"Wreck - Submerged, dangerous to surface navigation",38.061806,-122.180039,High
51700,UNKNOWN,Wreck - Visible,38.067696999999995,-122.185608,High
50736,UNKNOWN,,37.958,-122.441222,High
51111,UNKNOWN,Wreck - Visible,38.106725,-122.26983100000001,High
50440,S.F. BLUNT,,37.999925,-122.917772,Poor
50441,SAN AUGSTIN,,38.016591999999996,-122.917772,Poor
50442,POMO,,38.016591999999996,-122.917772,Poor
50443,NAHUMKEAG,,37.999925,-122.917772,Poor
50444,LIZZY DERBY,,37.999925,-122.917772,Poor
50445,IDA A,,38.034369,-122.91027199999999,Poor
50446,AYACUCHO,,38.028535999999995,-122.917772,Poor
50447,HARTWOOD,,37.990206,-122.963606,Poor
50448,FREE TRADE,,37.999925,-122.917772,Poor
50449,FIVE BROTHERS,,37.999925,-122.917772,Poor
50450,ELSIE IVERSON,,37.999925,-122.83443600000001,Poor
50451,E ANTONI,,37.999925,-122.917772,Poor
50452,COLONEL BAKER,,38.026314,-122.92471699999999,Poor
50750,UNKNOWN,Wreck - Visible,37.782913,-122.25308700000001,High
50752,UNKNOWN,Wreck - Visible,37.777846999999994,-122.243397,High
51667,UNKNOWN,Wreck - Visible,37.847786,-122.478306,High
51668,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.848592,-122.478528,High
51669,UNKNOWN,Wreck - Visible,37.862536,-122.48936100000002,High
51670,UNKNOWN,Wreck - Visible,37.862869,-122.48705600000001,High
51671,UNKNOWN,Wreck - Visible,37.863925,-122.48891699999999,High
51672,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.869278,-122.42088899999999,High
51673,UNKNOWN,Wreck - Visible,37.87945300000001,-122.50108300000001,High
51674,UNKNOWN,Wreck - Visible,37.881314,-122.506667,High
51675,UNKNOWN,Wreck - Visible,37.883758,-122.507278,High
51676,UNKNOWN,Wreck - Visible,38.155885999999995,-122.292506,High
51677,UNKNOWN,Wreck - Visible,38.167064,-122.287706,High
51678,UNKNOWN,Wreck - Visible,38.115828,-122.46166399999998,High
51679,UNKNOWN,Wreck - Visible,38.120841999999996,-122.494308,High
51680,UNKNOWN,Wreck - Visible,38.121053,-122.287042,High
51681,UNKNOWN,Wreck - Visible,38.121333,-122.290953,High
51682,UNKNOWN,Wreck - Visible,38.155406,-122.3501,High
51683,UNKNOWN,Wreck - Visible,38.155828,-122.543089,High
51684,UNKNOWN,Wreck - Visible,38.205733,-122.375386,High
51685,UNKNOWN,Wreck - Visible,38.225878,-122.60965300000001,High
51686,UNKNOWN,Wreck - Visible,38.220696999999994,-122.60328899999999,High
51687,UNKNOWN,Wreck - Visible,38.234356,-122.638778,High
51688,UNKNOWN,Wreck - Visible,38.235194,-122.631928,High
51689,UNKNOWN,Wreck - Visible,38.044806,-122.164069,High
51149,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.737706,-122.211772,High
51150,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.737706,-122.21191100000001,High
51151,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.739371999999996,-122.211633,High
51152,SAN LEANDRO,"Wreck - Submerged, dangerous to surface navigation",37.773261,-122.239967,Med
51725,UNKNOWN,"Wreck - Submerged, nondangerous",34.308322,-120.766006,Low
50494,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.018017,-122.463894,High
50780,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.732281,-122.360169,High
51155,UNKNOWN,"Wreck - Submerged, nondangerous",37.816869,-122.40203100000001,High
51764,UNKNOWN,Wreck - Visible,38.068742,-122.18638600000001,High
51765,UNKNOWN,Wreck - Visible,38.067394,-122.18801100000002,High
50511,UNKNOWN,Wreck - Visible,38.008478000000004,-122.46978100000001,High
50512,UNKNOWN,Wreck - Visible,38.012558,-122.481917,High
50525,UNKNOWN,Wreck - Visible,37.96633900000001,-122.419722,High
50526,UNKNOWN,Wreck - Visible,37.964756,-122.419278,High
50527,UNKNOWN,Wreck - Visible,37.965225,-122.417722,High
50530,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.056292,-122.31858100000001,High
50184,OCEANIA,Not Charted,37.416606,-122.66776100000001,Low
50186,OHIAN,Not Charted,37.781594,-122.51608300000001,Low
50189,OLYMPIC,Not Charted,33.656686,-118.2309,Low
50190,OLYMPIC II,Not Charted,33.656836,-118.230369,Low
50197,PAN PACIFIC,Not Charted,33.779178,-119.173158,Low
50201,PETRINA,Not Charted,35.124975,-120.74434199999999,Low
50202,PHILIPPINE,Not Charted,33.73335,-118.25090300000001,Poor
50204,PIERPOINT QUE,Not Charted,33.726683,-118.1959,Low
50830,UNKNOWN,Wreck - Visible,38.230864000000004,-122.62543899999999,High
51248,UNKNOWN,Wreck - Visible,38.052467,-122.166817,High
51249,UNKNOWN,Wreck - Visible,38.052889,-122.193197,High
51251,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.054536,-122.170331,High
51261,UNKNOWN,Wreck - Visible,38.066739,-122.190003,High
51262,UNKNOWN,Wreck - Visible,38.067239,-122.18831899999999,High
50225,RYDAL HALL,Not Charted,37.49993900000001,-122.501089,Poor
50227,SAMOA,"Wreck - Submerged, nondangerous",37.983261,-122.967772,Low
50232,SAN FRANCISCO,Not Charted,34.016669,-119.32594399999999,Low
50233,SAN GIUSEPPE,Not Charted,33.933339000000004,-119.36761100000001,Low
50236,SAN JUAN,Not Charted,37.183278,-122.417753,Low
50237,SANTA CECILIA,Not Charted,33.500025,-118.45090800000001,Poor
50239,SANTA ROSA,Not Charted,32.450044,-119.125919,Poor
50243,SEA PRINCE,Not Charted,33.712519,-118.260625,Low
50282,SOUTHLAND,Not Charted,33.750011,-119.41761100000001,Poor
50303,STAR OF HOLLYWOOD,"Wreck - Submerged, dangerous to surface navigation",33.996833,-118.52033300000001,High
50304,ST. JAMES,Not Charted,33.656686,-118.35090600000001,Low
50951,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.743183,-118.244403,High
50958,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.772489,-118.24795800000001,High
50959,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.762516999999995,-118.25756899999999,High
50960,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.763628000000004,-118.25695800000001,High
50961,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.760044,-118.25726399999999,High
50962,UNKNOWN,Wreck - Visible,33.745321999999994,-118.253653,High
50964,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.751628000000004,-118.24181899999999,High
50321,UNKNOWN,Not Charted,32.611996999999995,-117.111972,Low
50322,UNKNOWN,Not Charted,32.607831,-117.113083,Low
50323,UNKNOWN,Not Charted,32.609219,-117.12225,Low
50324,UNKNOWN,Not Charted,32.640331,-117.12280600000001,Low
50325,UNKNOWN,Not Charted,32.605053000000005,-117.137253,Low
50326,UNKNOWN,Not Charted,32.437558,-117.142528,Low
50330,UNKNOWN,Not Charted,32.728106,-117.211978,Low
50331,UNKNOWN,Not Charted,32.625886,-117.23808899999999,Low
50332,UNKNOWN,Not Charted,32.690328,-117.2392,Low
50333,UNKNOWN,Not Charted,33.200033000000005,-117.90088899999999,Low
50334,UNKNOWN,Not Charted,33.708353,-118.25090300000001,Low
50335,UNKNOWN,Not Charted,33.698075,-118.267569,Low
50336,UNKNOWN,Not Charted,33.850011,-118.50090800000001,Low
50337,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.036142,-118.582858,Low
50338,UNKNOWN,Not Charted,34.066672,-119.14260300000001,Low
50341,UNKNOWN,Not Charted,34.61665,-120.626003,Poor
50005,ACTIVE,Not Charted,36.958283,-122.012739,Poor
50006,CITY OF RIO DE JANEI,Not Charted,37.49993900000001,-122.501089,Poor
50014,REAPER,Wreck - Visible,34.019169,-119.53845600000001,Med
50022,AMAZON,Not Charted,34.033342,-119.00093100000001,Low
50024,AMER ROSE,Not Charted,33.283361,-118.90925800000001,Low
50025,ANDREW D,Not Charted,33.750014,-118.83425600000001,Low
50026,ANNIE E. SMALE,,37.933261,-122.996108,Poor
50027,UNKNOWN,Wreck - Visible,33.903419,-120.13896399999999,Med
50062,CITY OF COLUMBIA,Not Charted,37.176611,-122.38275,Poor
50063,CITY OF NEW YORK,Not Charted,37.816594,-122.53025,Poor
50064,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.784083,-122.254806,High
50065,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.784778,-122.2662,
50112,FERNSTREAM,"Wreck - Submerged, nondangerous",37.82,-122.459083,High
50116,FOX,Not Charted,33.726406,-118.143953,Low
50122,HORNBILL AMC,Not Charted,37.6666,-122.50108300000001,Low
50126,ITUNA,"Wreck - Submerged, nondangerous",37.933261,-122.917772,Low
50127,JAMES ROLF,Not Charted,37.474939,-122.484422,Poor
50128,JANE STANFORD,Not Charted,34.383331,-119.684297,Low
50130,JACOB LUCKENBACH,"Wreck - Submerged, dangerous to surface navigation",37.672792,-122.793378,High
